Notch.ID,Egg.No,Year,Clutch,Depth,Clutch.Size,Mean.Temp.1to30,Mean.Max.Temp.1to30,Mean.Temp.31to60,Mean.Max.Temp.31to60,Mean.TSP.Air.Temp,Mean.Max.TSP.Air.Temp,Lay.Wt,Hatch.Wt,Sex,Total.Rain,Mean.TSP.Air.Temp.Rand
58,6,1989,78,10.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,10.2,7.93,0,167.6,22.8451881
58,17,1989,78,17.75,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.7,8.12,0,167.6,22.44816753
58,13,1989,78,13.75,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11,8.17,0,167.6,23.25148647
58,10,1989,78,14.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,10.9,8.19,0,167.6,23.1364392
58,23,1989,78,28.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,10.8,8.21,0,167.6,21.96929517
58,26,1989,78,28.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.3,8.22,0,167.6,23.99996531
58,36,1989,78,38.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.29,0,167.6,22.92839045
58,9,1989,78,13.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,10.8,8.29,0,167.6,22.53323372
58,16,1989,78,21.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.5,8.36,0,167.6,22.29617617
58,42,1989,78,42.75,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12,8.38,1,167.6,23.40579564
58,43,1989,78,44.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.39,0,167.6,22.49605052
58,19,1989,78,20.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.6,8.39,0,167.6,22.36337415
58,12,1989,78,16.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.6,8.42,0,167.6,22.12796196
58,34,1989,78,36.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.47,0,167.6,22.01230291
58,11,1989,78,13.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12,8.52,0,167.6,22.55402854
58,22,1989,78,26.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.2,8.52,0,167.6,23.30091348
58,29,1989,78,34.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.6,8.52,1,167.6,22.74976744
58,15,1989,78,20.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.9,8.54,0,167.6,22.95182066
58,33,1989,78,33.75,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.7,8.59,0,167.6,22.1140114
58,14,1989,78,15.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.5,8.6,0,167.6,23.34757662
58,27,1989,78,31.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.61,0,167.6,23.26380847
58,37,1989,78,40,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.66,0,167.6,22.7037907
58,41,1989,78,44,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.9,8.67,0,167.6,23.05517225
58,31,1989,78,35.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.2,8.69,0,167.6,22.7413077
58,18,1989,78,23.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.1,8.71,0,167.6,21.61551398
58,28,1989,78,30.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,11.8,8.73,0,167.6,22.68649962
58,39,1989,78,42,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.3,8.75,1,167.6,24.13195051
58,35,1989,78,39.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.2,8.92,0,167.6,23.46754585
58,30,1989,78,34.5,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.2,8.93,0,167.6,23.14838615
58,20,1989,78,20.75,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12,8.94,0,167.6,24.01109382
58,38,1989,78,40.25,43,18.27333333,25.18333333,18.66666667,25.06666667,19.8,26.2,12.4,8.54,0,167.6,23.66504193
58,5,1993,114,8.75,33,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,8.77,5.96,0,305.8,20.97727101
58,9,1993,114,14.25,33,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,9.28,6.62,0,305.8,21.53916066
58,6,1993,114,8.25,33,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,9.55,6.89,0,305.8,21.61463944
58,13,1993,114,18.25,33,17.99,23.61666667,18.52333333,24.05,18.54666667,24.13333333,10.84,7.22,0,305.8,21.11278491
58,3,1994,134,8.25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,10.9,8.28,0,377.2,18.74801351
58,14,1994,134,14.75,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,10.8,8.54,1,377.2,19.77571844
58,16,1994,134,18.25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.5,8.75,0,377.2,19.86352984
58,37,1994,134,38.5,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.9,8.75,1,377.2,19.08563514
58,10,1994,134,11.5,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.9,8.84,0,377.2,19.71792242
58,20,1994,134,22.25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.4,9.18,0,377.2,18.99108266
58,22,1994,134,25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.4,9.2,1,377.2,20.57030574
58,28,1994,134,31.75,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,11.7,9.21,0,377.2,19.00178631
58,8,1994,134,13.25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,12.4,9.28,0,377.2,19.34806238
58,32,1994,134,37.25,39,17.83666667,23.13333333,16.44,22.18333333,16.47567568,22.2972973,12.2,9.52,1,377.2,20.07233303
59,31,1990,87,33.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11.9,7.4,0,170.6,21.974537
59,9,1990,87,14.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,10.5,7.4,0,170.6,20.18325596
59,34,1990,87,34.75,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,12.7,7.6,1,170.6,21.12202877
59,19,1990,87,20.5,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11,7.7,0,170.6,20.72000659
59,2,1990,87,2.75,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11,7.7,0,170.6,21.72084418
59,20,1990,87,22.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11.9,7.8,0,170.6,21.22039012
59,11,1990,87,13.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11.4,7.9,0,170.6,21.29063769
59,29,1990,87,31.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11.3,8,1,170.6,20.89952538
59,25,1990,87,28.75,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,12,8.2,0,170.6,22.00267474
59,14,1990,87,15.5,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,11.6,8.2,0,170.6,20.28347171
59,35,1990,87,35.75,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,13.2,8.5,0,170.6,20.2777921
59,3,1990,87,6,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,12.1,8.5,0,170.6,21.18556541
59,36,1990,87,41.25,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,12.9,8.8,0,170.6,20.0131456
59,33,1990,87,36,36,16.52,21.95,18.29,23.83333333,17.88709677,23.79032258,13.2,9,0,170.6,21.92367502
60,3,1985,12,5.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.14,7.32,0,288,19.69665153
60,23,1985,12,27.5,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.99,7.7,1,288,18.98869043
60,16,1985,12,19.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.93,8.05,1,288,19.03767328
60,8,1985,12,8.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.26,8.1,0,288,19.23069465
60,10,1985,12,11.5,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.25,8.13,0,288,19.77460195
60,2,1985,12,7.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,10.9,8.17,0,288,20.29169143
60,15,1985,12,15.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.45,8.22,0,288,20.58798204
60,20,1985,12,25.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.4,8.22,0,288,20.19689996
60,13,1985,12,13.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.08,8.22,1,288,20.49055665
60,14,1985,12,19.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.46,8.28,0,288,19.557051
60,6,1985,12,9,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.29,8.3,0,288,19.07196383
60,36,1985,12,39.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.54,8.31,1,288,19.52844601
60,11,1985,12,13.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.78,8.32,0,288,19.2254567
60,18,1985,12,18.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.75,8.37,1,288,18.91414279
60,30,1985,12,34.5,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.88,8.44,1,288,20.22251802
60,27,1985,12,30,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.52,8.46,0,288,20.75027509
60,28,1985,12,31.75,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,12.97,8.5,0,288,19.70644964
60,21,1985,12,23.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.37,8.52,0,288,20.46188663
60,5,1985,12,6.5,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.75,8.55,0,288,19.6905968
60,24,1985,12,29.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.99,8.56,0,288,18.37502193
60,25,1985,12,28,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.05,8.7,0,288,18.88461894
60,9,1985,12,11.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,12.2,8.72,0,288,18.95955833
60,33,1985,12,38.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.87,8.79,0,288,18.95718447
60,19,1985,12,24.25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.62,8.86,0,288,19.73342171
60,22,1985,12,25,37,16.59666667,22.76666667,16.71333333,22.56666667,16.34516129,21.74193548,11.57,8.9,0,288,18.4892589
60,19,1986,35,19.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.7,7.9,1,352,20.74380616
60,11,1986,35,14.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,11.8,8.3,0,352,21.66011796
60,15,1986,35,15.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,11.8,8.5,0,352,19.88934249
60,26,1986,35,27.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.6,8.7,0,352,21.91513129
60,10,1986,35,13.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.3,8.7,0,352,21.02963987
60,8,1986,35,8.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12,8.7,1,352,21.39396137
60,30,1986,35,35.25,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.1,8.8,1,352,21.70265516
60,20,1986,35,23,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.4,8.9,1,352,21.34933
60,3,1986,35,7.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,11.9,8.9,1,352,20.39918124
60,34,1986,35,35.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.6,9.1,1,352,20.65590953
60,32,1986,35,37.25,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.2,9.2,1,352,21.52787826
60,38,1986,35,42.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,13.3,9.2,1,352,22.22801211
60,9,1986,35,12,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.4,9.3,0,352,21.5803603
60,6,1986,35,6.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.3,9.3,1,352,19.81207215
60,23,1986,35,26.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.2,9.3,1,352,20.70024845
60,17,1986,35,21.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.2,9.4,0,352,21.60941424
60,16,1986,35,21.25,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,13.6,9.7,0,352,20.14240117
60,22,1986,35,25,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,12.7,9.7,1,352,20.31952964
60,24,1986,35,24.75,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,14,10.1,1,352,21.21045944
60,4,1986,35,8.5,38,15.29666667,21.48333333,18.39,23.43333333,17.98965517,23.37931034,18.41,13.6,0,352,21.43357198
60,6,1987,57,10.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.93,8.1,0,229,23.24341191
60,4,1987,57,4.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.14,8.4,0,229,24.94997011
60,11,1987,57,11.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.93,8.4,0,229,24.9169788
60,5,1987,57,5.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.89,8.4,0,229,24.83478856
60,29,1987,57,33.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.68,8.5,0,229,22.1827057
60,30,1987,57,33,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.9,8.7,0,229,24.14787298
60,2,1987,57,3.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.66,8.8,0,229,23.42134358
60,3,1987,57,6,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.27,8.8,0,229,22.84106242
60,34,1987,57,34.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11,8.9,0,229,23.36992546
60,44,1987,57,45.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.38,8.9,1,229,22.25108754
60,21,1987,57,21.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.09,9,0,229,22.51014344
60,23,1987,57,23.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.89,9,0,229,22.1023152
60,36,1987,57,36.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.84,9,0,229,22.57331571
60,16,1987,57,18.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.82,9.1,0,229,25.07165925
60,20,1987,57,24.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.68,9.1,0,229,24.28697794
60,14,1987,57,15.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.39,9.1,0,229,24.19190637
60,38,1987,57,41.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.14,9.1,0,229,24.73049881
60,39,1987,57,41.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.94,9.1,0,229,23.83434891
60,7,1987,57,9.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.15,9.2,0,229,22.46443268
60,13,1987,57,18.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.85,9.2,0,229,23.53447252
60,8,1987,57,9.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.45,9.2,0,229,22.73905814
60,18,1987,57,21.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.31,9.2,0,229,23.53443769
60,12,1987,57,16.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.63,9.3,0,229,22.48413705
60,40,1987,57,42.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.23,9.3,0,229,24.10024138
60,9,1987,57,11.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.04,9.3,0,229,24.25436131
60,28,1987,57,28.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,10.99,9.3,0,229,23.28248452
60,15,1987,57,15.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.86,9.4,0,229,24.76455544
60,10,1987,57,15.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.7,9.4,0,229,23.36821994
60,43,1987,57,48.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.01,9.4,0,229,24.12238035
60,17,1987,57,20.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.1,9.5,0,229,23.23816852
60,32,1987,57,35,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.8,9.5,0,229,23.59470588
60,42,1987,57,44.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.52,9.5,0,229,22.71369639
60,27,1987,57,32.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.45,9.5,0,229,23.67294254
60,35,1987,57,38,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.31,9.6,0,229,22.89533644
60,22,1987,57,22.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.25,9.6,0,229,23.16896408
60,26,1987,57,29.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.28,9.7,0,229,23.78825799
60,19,1987,57,20.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.9,9.7,0,229,22.68476461
60,25,1987,57,28.75,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.17,9.8,0,229,25.36910308
60,37,1987,57,39.25,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12.04,9.8,0,229,25.17382244
60,41,1987,57,44,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,12,9.8,0,229,23.19197191
60,24,1987,57,27,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,11.86,9.8,1,229,22.61098744
60,33,1987,57,37.5,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,13.22,9.9,0,229,24.1413469
60,31,1987,57,34,44,17.01,23.61666667,19.51666667,25.96666667,20.56666667,26.77777778,13.29,10.1,0,229,23.82220958
60,18,1988,68,22.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.44,8.5,0,230.8,23.27643313
60,1,1988,68,2.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.38,8.6,0,230.8,23.81762562
60,6,1988,68,8.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.4,8.8,0,230.8,22.21618114
60,2,1988,68,7.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.81,8.9,0,230.8,24.63537199
60,38,1988,68,39.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.39,8.9,0,230.8,22.71338173
60,12,1988,68,14.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.98,9,0,230.8,23.65867127
60,34,1988,68,39.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.96,9,0,230.8,22.83859327
60,7,1988,68,11.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.56,9,0,230.8,24.39500851
60,9,1988,68,12,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.1,9.1,0,230.8,22.91220018
60,15,1988,68,15.75,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.95,9.1,0,230.8,24.68011412
60,35,1988,68,38.75,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.89,9.1,0,230.8,23.10184497
60,24,1988,68,25.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.48,9.2,0,230.8,23.71857827
60,11,1988,68,15.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.37,9.2,0,230.8,24.19849822
60,27,1988,68,28.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.26,9.2,0,230.8,23.64488348
60,25,1988,68,30.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.02,9.2,0,230.8,22.70909894
60,16,1988,68,17.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.92,9.2,0,230.8,22.917678
60,43,1988,68,46.75,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.64,9.2,0,230.8,24.53534792
60,19,1988,68,24.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.85,9.3,0,230.8,23.45668891
60,5,1988,68,9.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.23,9.4,0,230.8,23.04506855
60,28,1988,68,29.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.2,9.4,0,230.8,24.01849459
60,26,1988,68,27.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.16,9.5,0,230.8,23.15779383
60,3,1988,68,4.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.04,9.5,0,230.8,22.22834605
60,10,1988,68,11.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.76,9.5,0,230.8,22.49394463
60,30,1988,68,32.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.88,9.5,1,230.8,23.81498091
60,39,1988,68,44.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.3,9.6,0,230.8,23.58596684
60,23,1988,68,24.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.27,9.6,0,230.8,23.93975749
60,17,1988,68,21.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.27,9.6,0,230.8,23.25866005
60,42,1988,68,46.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.1,9.6,0,230.8,23.48003401
60,40,1988,68,41.5,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.81,9.6,1,230.8,24.06422865
60,13,1988,68,18.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.9,9.7,0,230.8,24.76090362
60,33,1988,68,35.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.51,9.7,0,230.8,23.10986425
60,32,1988,68,34.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.74,9.7,0,230.8,23.90193724
60,37,1988,68,40,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.74,9.7,0,230.8,23.21032441
60,14,1988,68,14.75,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.49,9.7,0,230.8,23.84647928
60,22,1988,68,24.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,12.19,9.8,0,230.8,22.73507591
60,36,1988,68,41.25,43,18.41333333,25.43333333,21.26,26.86666667,20.50952381,26.5,11.73,9.9,0,230.8,23.50698444
60,39,1989,79,43.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,12,9.51,1,167.6,23.99380399
60,38,1989,79,41,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,13.2,9.62,1,167.6,23.92093176
60,1,1989,79,5.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,10.8,8.5,0,167.6,24.00343665
60,23,1989,79,26,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.3,8.56,1,167.6,23.41141081
60,11,1989,79,13.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,10.2,8.66,0,167.6,23.78870911
60,6,1989,79,7.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.4,8.67,0,167.6,23.60085004
60,3,1989,79,5.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.4,8.69,0,167.6,24.37365676
60,2,1989,79,2.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.9,8.84,0,167.6,23.9815295
60,9,1989,79,12.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11,8.84,0,167.6,23.74188349
60,4,1989,79,6.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,10.8,8.88,0,167.6,22.02123484
60,8,1989,79,13.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.3,8.89,0,167.6,23.00419893
60,12,1989,79,14.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.1,8.9,0,167.6,22.65890445
60,19,1989,79,23.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.4,8.99,0,167.6,24.55748873
60,5,1989,79,5.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.4,9,0,167.6,21.78223928
60,15,1989,79,18,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.1,9.01,0,167.6,23.21503008
60,14,1989,79,19.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.1,9.03,0,167.6,23.42692186
60,21,1989,79,24.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.7,9.07,1,167.6,23.91445548
60,42,1989,79,46.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.2,9.07,1,167.6,23.20847118
60,7,1989,79,10.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.4,9.1,0,167.6,23.7352862
60,22,1989,79,26.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.6,9.13,0,167.6,23.01480141
60,29,1989,79,34.25,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.9,9.15,1,167.6,24.16750599
60,16,1989,79,19.75,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.1,9.2,1,167.6,21.96769033
60,13,1989,79,14.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.6,9.21,0,167.6,23.69116216
60,27,1989,79,28.5,44,18.27333333,25,18.71666667,25.31666667,20.34210526,26.97368421,11.5,9.23,0,167.6,22.56824632
